Id,PreQuestId,TaskId,Name,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskName,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcName,QuestNpcDialog,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2,QuestNpcDialog2,LimitTime,NeverDie,TaskRunInInstance,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,ClassTransfer,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
,,15,추적대를 만나는 법,2102237,2102237,7,,추적대원의 대화 듣기,0,,,,Resident_02,추적대원,패튼님! 큰일입니다. <GreenBold>잠들어 있던 하거인들이 날뛰고 있다고 합니다.</>그것 때문에 지금 많은 대원들이 다치고 있습니다.,,,,,,,0,0,7,"""type"" : ""Dialog""",51106,29890,51106,29890,,,,,,,,,,,,,,,,,
,,16,추적대를 만나는 법,2102237,2102237,7,,패튼의 대화 듣기,0,,,,Resident_04_03,패튼,"이런! 자네들의 사정을 알겠네. 하지만, 급한 불 부터 끄도록 하지. 일단 주변에서 <GreenBold>날뛰고 있는 몬스터들을 좀 제거해 주겠나?</><p>우리의 신뢰를 얻고 싶다면, 지금이 기회이네. 놈들을 처치하고 그 증표를 가져오게",,,,,,,0,0,7,"""type"" : ""Dialog""",51106,29890,51106,29890,,,,,,,,,,,,,,,,,
,,17,추적대를 만나는 법,2102237,2102237,7,,추격병의 칼날 수집,0,2222,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4757"",
""targetName"":""해골 추격병"",
""totalCount"":20,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005205_2_FAIL""",50270,37375,50270,37375,,,,,,,,,,,,,,,,,
,,18,추적대를 만나는 법,2102237,2102237,7,,패튼 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224268",51106,29890,51106,29890,,,,,,,,,,,,,,,,,
,,19,추적대를 만나는 법,2102237,2102237,7,,페르넬의 대화듣기,0,,,,Resident_04_03,패튼,이 정도로 우리의 신뢰를 얻을 수 있을 거라 생각하나? 우리 대원들이라면 두배는 더 가져왔을 것이다.,,,,,,,0,0,7,"""type"" : ""Dialog""",51106,29890,51106,29890,,,,,,,,,,,,,,,,,
,,20,추적대를 만나는 법,2102237,2102237,7,,정찰병의 뼛가루 수집,0,2223,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4758"",
""targetName"":""해골 정찰병"",
""totalCount"":50,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005205_3_FAIL""",47847,37375,47847,37375,,,,,,,,,,,,,,,,,
,,21,추적대를 만나는 법,2102237,2102237,7,,선봉대의 깃발 수집,0,2224,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4759"",
""targetName"":""멜 리자드맨 선봉대"",
""totalCount"":20,
""probability"":5000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005205_4_FAIL""",43551,43989,43551,43989,,,,,,,,,,,,,,,,,
,,22,추적대를 만나는 법,2102237,2102237,7,,패튼 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224331",44185,41374,44185,41374,,,,,,,,,,,,,,,,,
,,23,추적대를 만나는 법,2102237,2102237,7,,페르넬의 대화듣기,0,,,,Resident_04_03,패튼,"잠깐. 이쪽으로 와보겠나? 부상당한 병사들이 많다. 괜찮다면, 구호품을 가져왔으니 그들을 치료해 주겠나?",,,,,,,0,0,7,"""type"" : ""Dialog""",44185,41374,44185,41374,,,,,,,,,,,,,,,,,
,,24,추적대를 만나는 법,2102237,2102237,7,,구호품 챙기기,0,,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 21022417,
""totalCount"" : 3,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""구호품 수집"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",43947,40935,43947,40935,,,,,,,,,,,,,,,,,
,,25,추적대를 만나는 법,2102237,2102237,7,,부상자 치료하기,0,2638,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 21022418,
""totalCount"" : 5,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""부상자"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",40497,48097,40497,48097,,,,,,,,,,,,,,,,,
,,26,추적대를 만나는 법,2102237,2102237,7,,주술사의 해골 수집,0,2225,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4761"",
""targetName"":""멜 리자드맨 주술사"",
""totalCount"":5,
""probability"":2000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005205_5_FAIL""",40986,46635,40986,46635,,,,,,,,,,,,,,,,,
,,27,추적대를 만나는 법,2102237,2102237,7,,패튼 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224268",51106,29890,51106,29890,,,,,,,,,,,,,,,,,
,,28,추적대를 만나는 법,2102237,2102237,7,,패튼과 대화하기,0,,,,Resident_04_03,패튼,자네의 공헌 정도면 다른 단원들도 어느정도는 납득하겠지. 수고했네.,,,,,,,0,0,7,"""type"" : ""Dialog""",51106,29890,51106,29890,,,,,,,,,,,,,,,,,
2096206,2096205,1,신뢰를 얻어라,2102237,2102237,7,250,패튼 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224274",56315,29970,56315,29970,,75800,10000,510000,55,0,0,0,0,,,,,,,,
,,2,신뢰를 얻어라,2102237,2102237,7,,패튼과 대화하기,0,,,,Resident_04_03,패튼,"왔는가? 상황이 좋지 않아 이곳에서 기다렸네.
<p>하거인들의 전투로 너무 많은 동료들이 죽어버렸네. 동료들을 화장해 주지 않겠나?",,,,,,,0,0,7,"""type"" : ""Dialog""",56315,29970,56315,29970,,,,,,,,,,,,,,,,,
,,3,신뢰를 얻어라,2102237,2102237,7,,쓰러진 대원 화장하기,0,,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 21022404,
""totalCount"" : 2,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""쓰러진 대원1"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",54737,25055,54737,25055,,,,,,,,,,,,,,,,,
,,4,신뢰를 얻어라,2102237,2102237,7,,대원들의 유품 수집,0,2226,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4762"",
""targetName"":""늪지의 망자"",
""totalCount"":20,
""probability"":3000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005206_1_FAIL""",54918,24787,54918,24787,,,,,,,,,,,,,,,,,
,,3,신뢰를 얻어라,2102237,2102237,7,,대원의 생사 확인하기,0,2639,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 21022419,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""쓰러진 대원1"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",58100,22431,58100,22431,,,,,,,,,,,,,,,,,
,,9,신뢰를 얻어라,2102237,2102237,7,,몰려오는 리자드맨 처치,0,2640,,,,,,,,,,,,0,0,4,"""progressType"":""Clear"",
""npcSpawnGroupIdList"" : ""21022414, 21022415, 21022416"",
""defaultTargeting"" : ""true"",
""showMessage"" : ""false""",58100,22431,58100,22431,,,,,,,,,,,,,,,,,
,,5,신뢰를 얻어라,2102237,2102237,7,,대원들의 유품 수집,0,2227,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4760"",
""targetName"":""멜 리자드맨 척후병"",
""totalCount"":50,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",55770,27492,55770,27492,,,,,,,,,,,,,,,,,
,,6,신뢰를 얻어라,2102237,2102237,7,,패튼 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224276",58669,24191,58669,24191,,,,,,,,,,,,,,,,,
,,7,신뢰를 얻어라,2102237,2102237,7,,패튼과 대화하기,0,,,,Resident_04_03,패튼,고맙네. 덕분에 대원들이 안심하고 잠들 수 있을 것이네,,,,,,,0,0,7,"""type"" : ""Dialog""",58669,24191,58669,24191,,,,,,,,,,,,,,,,,
2096207,2096206,1,함께 깨어난 자,2102237,2102237,7,250,패튼 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224276",58669,24191,58669,24191,,75800,10000,919240,1,0,0,0,0,,,,,,,,
,,2,함께 깨어난 자,2102237,2102237,7,,패튼과 대화하기,0,,,,Resident_04_03,패튼,"후... 역시 나쁜 예감은 비껴나가는 법이 없군. 
<p>정찰병의 신호를 해석하니... 이 어둠의 늪지에 살고 있는 악마인 <GreenBold>베피스</>가 깨어난 모양이야.
<p>그 녀석을 처단하지 않으면, 곳곳에 있는 대원들이 위험에 처할 것이네.",,,,,,,0,0,7,"""type"" : ""Dialog""",58669,24191,58669,24191,,,,,,,,,,,,,,,,,
,,3,함께 깨어난 자,2102237,2102237,7,,패튼과 대화하기,0,,,,Fernel,페르넬,우리가 도울 방법은 없는가? 어찌보면 확실한 신뢰를 얻을 기회 같은데?,,,,,,,0,0,7,"""type"" : ""Dialog""",58669,24191,58669,24191,,,,,,,,,,,,,,,,,
,,4,함께 깨어난 자,2102237,2102237,7,,패튼과 대화하기,0,,,,Resident_04_03,패튼,"맞는 말이군. 위기는 곧 기회라고 했네.
<p>놈을 이곳으로 유인해서 처치하도록 하지.",,,,,,,0,0,7,"""type"" : ""Dialog""",58669,24191,58669,24191,,,,,,,,,,,,,,,,,
,,5,함께 깨어난 자,2102237,2102237,7,,패튼과 대화하기,0,,,,Fernel,페르넬,알겠네! 우리도 함께하지!,,,,,,,0,0,7,"""type"" : ""Dialog""",58669,24191,58669,24191,,,,,,,,,,,,,,,,,
,,6,함께 깨어난 자,2102237,2102237,7,,몬스터의 시체 수집,0,2228,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""4763,4764"",
""targetName"":""늪 스타카토 노예,늪지 암살자"",
""totalCount"":50,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",65222,30858,65222,30858,,,,,,,,,,,,,,,,,
,,7,함께 깨어난 자,2102237,2102237,7,,패튼과 대화하기,0,,,,Resident_04_03,패튼,좋아! 내가 마법진을 준비했네. 저곳에 시체들을 올려놓도록 하게!,,,,,,,0,0,7,"""type"" : ""Dialog""",65222,30858,65222,30858,,,,,,,,,,,,,,,,,
,,8,함께 깨어난 자,2102237,2102237,7,,마법진에 시체 올려놓기,0,,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 21022406,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""마법진"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",58771,23867,58771,23867,,,,,,,,,,,,,,,,,
,,9,함께 깨어난 자,2102237,2102237,7,,몰려오는 악령 처치하기,0,2229,,,,,,,,,,,,0,0,4,"""progressType"":""Clear"",
""npcSpawnGroupIdList"" : ""21022403, 21022404, 21022405"",
""defaultTargeting"" : ""true"",
""showMessage"" : ""false""",58519,23710,58519,23710,,,,,,,,,,,77,,1,,,,
,,10,함께 깨어난 자,2102237,2102237,7,,베피스 처치하기,0,2230,,,,,,,,,,,,0,0,4,"""npcSpawnGroupIdList"" : ""21022406"",
""defaultTargeting"" : ""true"",
""showMessage"" : ""false""",58519,23710,58519,23710,,,,,,,,,,,8,,,,,,
,,11,함께 깨어난 자,2102237,2102237,7,,패튼 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224276",58673,24064,58673,24064,,,,,,,,,,,,1,,,,,
,,12,함께 깨어난 자,2102237,2102237,7,,패튼과 대화하기,0,,,,Resident_04_03,패튼,다친데는 없나? 쓸만한 실력이군. 베피스를 제대로 처리했어.,,,,,,,0,0,7,"""type"" : ""Dialog""",58673,24064,58673,24064,,,,,,,,,,,,,,,,,
2096208,2096207,1,추적대장 에스데스,2102237,2102237,7,250,패튼 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224297",58673,24064,58673,24064,,75800,10000,910008,1,0,0,0,0,,,,,,,,
,,2,추적대장 에스데스,2102237,2102237,7,,페르넬과 대화하기,0,,,,Resident_04_03,패튼,<GreenBold>에스데스</>님은 이 안쪽에 있는 거인들을 토벌하러 가셨네. 안쪽에 계실테니 어서 가세.,,,,,,,0,0,7,"""type"" : ""Dialog""",58673,24064,58673,24064,,,,,,,,,,,,,,,,,
,,3,추적대장 에스데스,2102237,2102237,7,,쓰러진 대원과 대화하기,0,2231,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 21022408,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""쓰러진 대원"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",67276,26159,67276,26159,,,,,,,,,,,,,,,,,
,,4,추적대장 에스데스,2102237,2102237,7,,지원군 부르기,0,2232,,,,,,,,,,,,0,0,4,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""21022409"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"" : 210224300
}",67476,26359,67476,26359,,,,,,,,,,,81,,1,,,,
,,5,추적대장 에스데스,2102237,2102237,7,,에스데스 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224304",70977,29820,70977,29820,,,,,,,,,,,81,,1,,,,
,,6,추적대장 에스데스,2102237,2102237,7,,에스데스와 대화하기,0,,,,Esdeath,에스데스,"그런데... 함께 온 자들은 누구지?
<p>위험하니 돌려보내라. 지금 이들의 안전을 책임질 여력이 없다.",,,,,,,0,0,7,"""type"" : ""Dialog""",70977,29820,70977,29820,,,,,,,,,,,81,,1,,,,
,,7,추적대장 에스데스,2102237,2102237,7,,비명소리 확인하기,0,,,,Resident_02_03,추적대원,으아아악!!!! 크리티카다!!! 크리티카가 나타났다!!,,,,,,,0,0,7,"""type"" : ""Dialog""",70977,29820,70977,29820,,,,,,,,,,,81,,1,,,,
,,8,추적대장 에스데스,2102237,2102237,7,,크리티카의 등장,0,2641,,,,,,,,,,,,0,0,4,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""21022412"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"" : 210224335
}",70977,29820,70977,29820,,,,,,,,,,,81,,1,,,,
,,9,추적대장 에스데스,2102237,2102237,7,,크리티카 처치하기,0,,,,,,,,,,,,,0,0,4,"""npcSpawnGroupIdList"" : ""21022411"",
""defaultTargeting"" : ""true"",
""showMessage"" : ""false""",73285,27096,73285,27096,,,,,,,,,,,87,,1,,,,
,,10,추적대장 에스데스,2102237,2102237,7,,에스데스 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224344",73430,27222,73430,27222,,,,,,,,,,,,1,,,,,
,,11,추적대장 에스데스,2102237,2102237,7,,에스데스와 대화하기,0,,,,Esdeath,에스데스,후우. 페르넬이라고 했나? 상황이 심상치 않게 돌아가는 군. 일단 캠프로 돌아가서 이야기를 나누도록 하지.,,,,,,,0,0,7,"""type"" : ""Dialog""",73430,27222,73430,27222,,,,,,,,,,,,,,,,,
,,12,추적대장 에스데스,2102237,2102237,7,,에스데스와 대화하기,0,,,,Fernel,페르넬,이동 마법석을 설치하겠네. 이걸로 가도록 하지.,,,,,,,0,0,7,"""type"" : ""Dialog""",73430,27222,73430,27222,,,,,,,,,,,,,,,,,
,,13,추적대장 에스데스,2102237,2102237,7,,거인 추적대 초소로 이동하기,0,,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 21022409,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""순간이동 수정"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",73001,27500,73001,27500,,,,,,,,,,,,,,,,,
,,14,추적대장 에스데스,2102237,2102237,7,,거인 추적대 초소로 이동하기,0,,,,,,,,,,,,,0,0,8,"""worldInfoId"" : 210224,
""pos"" : ""48609, 28869""",73430,27222,73430,27222,,,,,,,,,,,,,,,,,
,,15,추적대장 에스데스,2102237,2102237,7,,페르넬 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224327",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
,,16,추적대장 에스데스,2102237,2102237,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,잘 도착한 것 같군.,,,,,,,0,0,7,"""type"" : ""Dialog""",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
2096209,2096208,1,자켄의 보물,2102237,2102237,7,250,에스데스 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210224328",49328,28138,49328,28138,,75800,10000,490097,5,0,0,0,0,,,,,,,,
,,2,자켄의 보물,2102237,2102237,7,,에스데스와 대화하기,0,,,,Esdeath,에스데스,<GreenBold>거인의 정수</>를 찾으러 왔다고? 그건 어디에 쓰려고 찾는 것이지?,,,,,,,0,0,7,"""type"" : ""Dialog""",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
,,3,자켄의 보물,2102237,2102237,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"아덴성을 공격한 거인은 이슬레이라네. 파멸의 거인 말일세!
<p>은빛용병단의 뛰어난 실력에도 불구하고 상처하나 입힐수가 없었지.
<p>우리는 거인의 정수로 거인의 상자에 있는 힘을 얻어서 이슬레이를 처치하고자 하네!",,,,,,,0,0,7,"""type"" : ""Dialog""",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
,,4,자켄의 보물,2102237,2102237,7,,에스데스와 대화하기,0,,,,Esdeath,에스데스,"거인의 상자? 거인의 정수? 너희들 위험한 짓을 하는구나...
<p>미리 말해두지만... 만약 이런 긴급상황이 아니었다면 나는 절대로 너흴 돕진 않을 거야.
<p>되려 우린 적이 되었을 수도 있다.",,,,,,,0,0,7,"""type"" : ""Dialog""",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
,,5,자켄의 보물,2102237,2102237,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,파멸의 거인을 막으려면 방법이 없네. 우리는 거인의 정수를 찾아야해! 도와주게!,,,,,,,0,0,7,"""type"" : ""Dialog""",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
,,6,자켄의 보물,2102237,2102237,7,,에스데스와 대화하기,0,,,,Esdeath,에스데스,"<GreenBold>자켄의 해적선</>이 있는 곳을 알고 있는가?
<p>악마섬, 자켄의 해적선으로 가는 곳 부근에 <GreenBold>속박된 영혼</>이라는 몬스터가 있을 것이다.
<p>그놈이 다크스톤을 가지고 있을 거야. 놈을 처치하고 다크스톤을 가져와라.",,,,,,,0,0,7,"""type"" : ""Dialog""",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
,,7,자켄의 보물,2102237,2102237,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,다크스톤? 웬 다크스톤? 지금 필요한 건 거인의 정수라니까? 아직도 우릴 못 믿어서 또 잡일을 시키려는 건가!,,,,,,,0,0,7,"""type"" : ""Dialog""",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
,,8,자켄의 보물,2102237,2102237,7,,에스데스와 대화하기,0,,,,Esdeath,에스데스,"너야 말로 나를 믿어라.
<p>다시 한번 말하지만, 자켄의 해적선 입구 부근에 <GreenBold>속박된 영혼</>을 처치하는 것이다. 괜히 자켄한테 가서 죽지나 마라.",,,,,,,0,0,7,"""type"" : ""Dialog""",49328,28138,49328,28138,,,,,,,,,,,,,,,,,
,,9,자켄의 보물,2102237,2102237,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"정말 갑갑하구만! 다짜고짜 <GreenBold>다크스톤</>을 찾아오라니! 그것도 악마섬까지 가서!
<p>후... ...
<p>시간이 없으니 순간이동 마법석을 사용하도록 하지. 자켄의 함선 앞에서 만나도록 하세!",,,,,,,0,0,0,"""gadgetGroupId"" : 21022410,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""순간이동 수정"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",49171,28138,49171,28138,,,,,,,,,,,,,,,,,
,,10,자켄의 보물,2102237,2102237,7,,거인 추적대 초소로 이동하기,0,,,,,,,,,,,,,0,0,8,"""worldInfoId"" : 13,
""pos"" : ""6888, -14362""",49571,28138,49571,28138,,,,,,,,,,,,,,,,,
,,11,자켄의 보물,1303,1303,7,,페르넬 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210210111",6872,-14724,6872,-14724,,,,,,,,,,,,,,,,,
,,12,자켄의 보물,1303,1303,7,,에스데스와 대화하기,0,,,,Fernel,페르넬,여기가 자켄의 함선 입구라네. 방심하지 말고! 어라!? 저거 속박된 영혼 아닌가?,,,,,,,0,0,7,"""type"" : ""Dialog""",6872,-14724,6872,-14724,,,,,,,,,,,,,,,,,
,,13,자켄의 보물,1303,1303,7,,속박된 영혼 처치,0,,,,,,,,,,,,,0,0,4,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"" : ""101399"",
""showMessage"" : ""false""",6855,-14569,6855,-14569,,,,,,,,,,,,,,,,,
,,14,자켄의 보물,1303,1303,7,,에스데스 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210210112",7001,-14632,7001,-14632,,,,,,,,,,,,,,,,,
,,15,자켄의 보물,1303,1303,7,,에스데스와 대화하기,0,,,,Esdeath,에스데스,투덜거리던 것에 비하면 순순히 찾아왔군. 후후...,,,,,,,0,0,7,"""type"" : ""Dialog""",7001,-14632,7001,-14632,,,,,,,,,,,,,,,,,
2097201,2097107,1,게일의 연구,1798,1798,7,250,페르넬 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210210085",15461,24362,15461,24362,,75800,10000,710001,5,0,0,0,0,,,,,,,,
,,2,게일의 연구,1798,1798,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"게일! 이 친구야! 자넬 찾는 게 대단한 모험거리라도 되야 겠는가? 대체 무슨일을 하고 다니는 거야!
<p>그리고 내가 예전에 부탁했던 일은 어떻게 되었나? 왜 소식이 없어?",,,,,,,0,0,7,"""type"" : ""Dialog""",15461,24362,15461,24362,,,,,,,,,,,,,,,,,
,,3,게일의 연구,1798,1798,7,,게일과 대화하기,0,,,,Noble_02_02,게일,부탁? 음... 자네가 무얼 부탁했었더라... 그러니까...,,,,,,,0,0,7,"""type"" : ""Dialog""",15193,24274,15193,24274,,,,,,,,,,,,,,,,,
,,4,게일의 연구,1798,1798,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,<GreenBold>거인의 정수 말일세!</>,,,,,,,0,0,7,"""type"" : ""Dialog""",15461,24362,15461,24362,,,,,,,,,,,,,,,,,
,,5,게일의 연구,1798,1798,7,,게일과 대화하기,0,,,,Noble_02_02,게일,"아~!!
<p>거인의 정수 말인가? 후후후~ 생각보다 흥미로운 작업이었네.
<p>혹시 <GreenBold>거인추적대</>라는 조직을 들어 본 적 있나? 그들이 거인의 정수를 가지고 있는 것 같더군.
<p>이걸 좀 봐주게.",,,,,,,0,0,7,"""type"" : ""Dialog""",15193,24274,15193,24274,,,,,,,,,,,,,,,,,
,,6,게일의 연구,1798,1798,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,이건? 빈 양피지 아닌가?,,,,,,,0,0,7,"""type"" : ""Dialog""",15461,24362,15461,24362,,,,,,,,,,,,,,,,,
,,7,게일의 연구,1798,1798,7,,게일과 대화하기,0,,,,Noble_02_02,게일,"그렇게 보일 수 밖에! 이건 <GreenBold>거인추적대가 사용하는 암호문이네!</>
<p>이 암호문을 해독하면, 그들이 있는 위치를 찾아낼 수 있을 것이네.",,,,,,,0,0,7,"""type"" : ""Dialog""",15193,24274,15193,24274,,,,,,,,,,,,,,,,,
,,8,게일의 연구,1798,1798,7,,페르넬과 대화하기,0,,,,Fernel,페르넬,"그래? 하지만, 이건 마치.. 마법이라도 걸린 것처럼 아무 것도 없지 않은가?",,,,,,,0,0,7,"""type"" : ""Dialog""",15461,24362,15461,24362,,,,,,,,,,,,,,,,,
,,9,게일의 연구,1798,1798,7,,게일과 대화하기,0,,,,Noble_02_02,게일,"암호문을 보기 위해서는 <GreenBold>특별한 시약</>이 필요하네. 시약의 재료를... 내 실력으론 구하기 힘들다보니 더이상 진척이 없었었지...
<p>자네 친구가 시약을 만들 재료를 구해 주는 건 어떻겠나? 아까보니 실력이 대단하던데!
<p>먼저 <GreenBold>오크 야영지</>로 향하게. 그곳에 필요한 물건이 있어",,,,,,,0,0,7,"""type"" : ""Dialog""",15193,24274,15193,24274,,,,,,,,,,,,,,,,,
,,10,게일의 연구,1798,1798,7,,게일의 백은 막대기 수집,0,2635,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""21787"",
""targetName"":""마이타"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",21284,27071,21284,27071,,,,,,,,,,,,,,,,,
,,11,게일의 연구,1798,1798,7,,게일의 실험 일지 수집,0,2636,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""21725,21724"",
""targetName"":""티막 오크 정예 수색병,티막 오크 정예병"",
""totalCount"":40,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005201_6_FAIL""",18360,35625,18360,35625,,,,,,,,,,,,,,,,,
,,12,게일의 연구,1798,1798,7,,모르타의 붉은 루비 수집,0,2637,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""21784"",
""targetName"":""모르타"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005201_7_FAIL""",27190,36986,27190,36986,,,,,,,,,,,,,,,,,
,,13,게일의 연구,1798,1798,7,,게일 만나기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 210210086",15193,24274,15193,24274,,,,,,,,,,,,,,,,,
,,14,게일의 연구,1798,1798,7,,게일과 대화하기,0,,,,Noble_02_02,게일,고생했네! 내 도구와 일지를 모두 찾아와 줬군! 이제 시약의 재료만 찾으면 되겠군!,,,,,,,0,0,7,"""type"" : ""Dialog""",3467,23727,3467,23727,,,,,,,,,,,,,,,,,
,,15,게일의 연구,1798,1798,7,,골렘의 마나심장 수집,0,2207,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""21729"",
""targetName"":""상아탑 수호 골렘"",
""totalCount"":10,
""probability"":3000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005201_1_FAIL""",7736,21386,7736,21386,,,,,,,,,,,,,,,,,
,,16,게일의 연구,1798,1798,7,,디펜더의 수정 핵 수집,0,2208,,,,,,,,,,,,0,0,2,"""npcInfoIdList"":""21785"",
""targetName"":""디펜더"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1,
""failStringKey"" : ""QUEST_PARAM_NEW_2005201_2_FAIL""",3467,23727,3467,23727,,,,,,,,,,,,,,,,,
