���yG=QkoupId,NpcInfoId,NPCTalk,TeamId,IsStatic,Visible,InitialSpawning,Period,Despawn,Repeatable,Count,MaxConcurrentCount,Radius,MoveRadius,PosX,PosY,PosZ,RotateY,MovePath,LeaderNpcSpawnInfoId,MapMark,IsBattleStatistics
20173905,29193,150455,,1,1,1,1,0,0,0,1,1,0,0,-6626,-7156,80,0,,,1,0
20173906,29193,150455,,1,1,1,1,0,0,0,1,1,0,0,-6755,-6904,80,0,,,1,0
20173907,29193,150455,,1,1,1,1,0,0,0,1,1,0,0,-7549,-7691,80,0,,,1,0
20173908,29193,150455,,1,1,1,1,0,0,0,1,1,0,0,-7213,-7722,80,0,,,1,0
20173909,29193,150455,,1,1,1,1,0,0,0,1,1,0,0,-7369,-7651,80,0,,,1,0
20173910,29193,150455,,1,1,1,1,0,0,0,1,1,0,0,-7392,-7802,80,0,,,1,0
20173911,29193,150455,,1,1,1,1,0,0,0,1,1,0,0,-6937,-6960,80,0,,,1,0
20173912,29193,150455,,1,1,1,1,0,0,0,1,1,0,0,-7364,-9390,80,0,,,1,0
20173913,20194,110456,,1,1,1,1,0,0,0,1,1,0,0,-5853,-6006,135,-135,,,1,0
20173914,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7696,-10160,80,0,,,1,0
20173915,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8440,-10058,80,0,,,1,0
20173916,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8452,-9782,80,0,,,1,0
20173917,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7485,-9928,80,0,,,1,0
20173918,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8858,-8691,80,0,,,1,0
20173919,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7694,-9966,80,0,,,1,0
20173920,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8577,-9933,80,0,,,1,0
20173921,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8309,-9898,80,0,,,1,0
20173922,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7499,-10120,80,0,,,1,0
20173923,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8893,-8509,80,0,,,1,0
20173924,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8654,-8759,80,0,,,1,0
20173925,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8697,-8574,80,0,,,1,0
20173926,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7179,-9424,80,0,,,1,0
20173927,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7109,-9227,80,0,,,1,0
20173928,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-9720,-8129,80,0,,,1,0
20173929,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8815,-7808,80,0,,,1,0
20173930,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-9512,-7994,80,0,,,1,0
20173931,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8593,-7685,80,0,,,1,0
20173932,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8617,-7865,80,0,,,1,0
20173933,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-9501,-8158,80,0,,,1,0
20173934,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8078,-7208,80,0,,,1,0
20173935,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-9713,-7955,80,0,,,1,0
20173936,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8757,-7639,80,0,,,1,0
20173937,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8038,-8685,80,0,,,1,0
20173938,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8017,-8879,80,0,,,1,0
20173939,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7820,-8914,80,0,,,1,0
20173940,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7853,-8726,80,0,,,1,0
20173941,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7303,-9255,80,0,,,1,0
20173942,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8055,-7026,80,0,,,1,0
20173943,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7879,-7067,80,0,,,1,0
20173944,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7893,-7257,80,0,,,1,0
20173945,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6613,-6976,80,0,,,1,0
20173946,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6781,-7222,80,0,,,1,0
20173947,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7228,-7890,80,0,,,1,0
20173948,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6760,-7047,80,0,,,1,0
20173949,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6626,-7156,80,0,,,1,0
20173950,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6755,-6904,80,0,,,1,0
20173951,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7549,-7691,80,0,,,1,0
20173952,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7213,-7722,80,0,,,1,0
20173953,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7369,-7651,80,0,,,1,0
20173954,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7392,-7802,80,0,,,1,0
20173955,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6937,-6960,80,0,,,1,0
20173956,20194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7364,-9390,80,0,,,1,0
20173957,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7696,-10160,80,0,,,1,0
20173958,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8440,-10058,80,0,,,1,0
20173959,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8452,-9782,80,0,,,1,0
20173960,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7485,-9928,80,0,,,1,0
20173961,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8858,-8691,80,0,,,1,0
20173962,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7694,-9966,80,0,,,1,0
20173963,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8577,-9933,80,0,,,1,0
20173964,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8309,-9898,80,0,,,1,0
20173965,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7499,-10120,80,0,,,1,0
20173966,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8893,-8509,80,0,,,1,0
20173967,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8654,-8759,80,0,,,1,0
20173968,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8697,-8574,80,0,,,1,0
20173969,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7179,-9424,80,0,,,1,0
20173970,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7109,-9227,80,0,,,1,0
20173971,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-9720,-8129,80,0,,,1,0
20173972,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8815,-7808,80,0,,,1,0
20173973,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-9512,-7994,80,0,,,1,0
20173974,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8593,-7685,80,0,,,1,0
20173975,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8617,-7865,80,0,,,1,0
20173976,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-9501,-8158,80,0,,,1,0
20173977,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8078,-7208,80,0,,,1,0
20173978,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-9713,-7955,80,0,,,1,0
20173979,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8757,-7639,80,0,,,1,0
20173980,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8038,-8685,80,0,,,1,0
20173981,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8017,-8879,80,0,,,1,0
20173982,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7820,-8914,80,0,,,1,0
20173983,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7853,-8726,80,0,,,1,0
20173984,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7303,-9255,80,0,,,1,0
20173985,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-8055,-7026,80,0,,,1,0
20173986,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7879,-7067,80,0,,,1,0
20173987,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7893,-7257,80,0,,,1,0
20173988,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6613,-6976,80,0,,,1,0
20173989,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6781,-7222,80,0,,,1,0
20173990,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7228,-7890,80,0,,,1,0
20173991,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6760,-7047,80,0,,,1,0
20173992,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6626,-7156,80,0,,,1,0
20173993,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6755,-6904,80,0,,,1,0
20173994,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7549,-7691,80,0,,,1,0
20173995,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7213,-7722,80,0,,,1,0
20173996,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7369,-7651,80,0,,,1,0
20173997,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7392,-7802,80,0,,,1,0
20173998,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-6937,-6960,80,0,,,1,0
20173999,29194,150456,,1,1,1,1,0,0,0,1,1,0,0,-7364,-9390,80,0,,,1,0
20174000,20195,110457,,1,1,1,1,0,0,0,1,1,0,0,-5853,-6006,135,-135,,,1,0
20174001,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7696,-10160,80,0,,,1,0
20174002,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8440,-10058,80,0,,,1,0
20174003,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8452,-9782,80,0,,,1,0
20174004,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7485,-9928,80,0,,,1,0
20174005,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8858,-8691,80,0,,,1,0
20174006,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7694,-9966,80,0,,,1,0
20174007,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8577,-9933,80,0,,,1,0
20174008,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8309,-9898,80,0,,,1,0
20174009,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7499,-10120,80,0,,,1,0
20174010,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8893,-8509,80,0,,,1,0
20174011,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8654,-8759,80,0,,,1,0
20174012,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8697,-8574,80,0,,,1,0
20174013,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7179,-9424,80,0,,,1,0
20174014,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7109,-9227,80,0,,,1,0
20174015,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-9720,-8129,80,0,,,1,0
20174016,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8815,-7808,80,0,,,1,0
20174017,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-9512,-7994,80,0,,,1,0
20174018,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8593,-7685,80,0,,,1,0
20174019,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8617,-7865,80,0,,,1,0
20174020,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-9501,-8158,80,0,,,1,0
20174021,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8078,-7208,80,0,,,1,0
20174022,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-9713,-7955,80,0,,,1,0
20174023,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8757,-7639,80,0,,,1,0
20174024,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8038,-8685,80,0,,,1,0
20174025,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8017,-8879,80,0,,,1,0
20174026,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7820,-8914,80,0,,,1,0
20174027,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7853,-8726,80,0,,,1,0
20174028,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7303,-9255,80,0,,,1,0
20174029,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8055,-7026,80,0,,,1,0
20174030,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7879,-7067,80,0,,,1,0
20174031,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7893,-7257,80,0,,,1,0
20174032,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6613,-6976,80,0,,,1,0
20174033,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6781,-7222,80,0,,,1,0
20174034,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7228,-7890,80,0,,,1,0
20174035,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6760,-7047,80,0,,,1,0
20174036,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6626,-7156,80,0,,,1,0
20174037,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6755,-6904,80,0,,,1,0
20174038,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7549,-7691,80,0,,,1,0
20174039,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7213,-7722,80,0,,,1,0
20174040,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7369,-7651,80,0,,,1,0
20174041,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7392,-7802,80,0,,,1,0
20174042,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6937,-6960,80,0,,,1,0
20174043,20195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7364,-9390,80,0,,,1,0
20174044,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7696,-10160,80,0,,,1,0
20174045,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8440,-10058,80,0,,,1,0
20174046,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8452,-9782,80,0,,,1,0
20174047,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7485,-9928,80,0,,,1,0
20174048,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8858,-8691,80,0,,,1,0
20174049,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7694,-9966,80,0,,,1,0
20174050,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8577,-9933,80,0,,,1,0
20174051,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8309,-9898,80,0,,,1,0
20174052,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7499,-10120,80,0,,,1,0
20174053,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8893,-8509,80,0,,,1,0
20174054,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8654,-8759,80,0,,,1,0
20174055,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8697,-8574,80,0,,,1,0
20174056,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7179,-9424,80,0,,,1,0
20174057,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7109,-9227,80,0,,,1,0
20174058,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-9720,-8129,80,0,,,1,0
20174059,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8815,-7808,80,0,,,1,0
20174060,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-9512,-7994,80,0,,,1,0
20174061,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8593,-7685,80,0,,,1,0
20174062,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8617,-7865,80,0,,,1,0
20174063,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-9501,-8158,80,0,,,1,0
20174064,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8078,-7208,80,0,,,1,0
20174065,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-9713,-7955,80,0,,,1,0
20174066,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8757,-7639,80,0,,,1,0
20174067,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8038,-8685,80,0,,,1,0
20174068,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8017,-8879,80,0,,,1,0
20174069,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7820,-8914,80,0,,,1,0
20174070,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7853,-8726,80,0,,,1,0
20174071,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7303,-9255,80,0,,,1,0
20174072,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-8055,-7026,80,0,,,1,0
20174073,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7879,-7067,80,0,,,1,0
20174074,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7893,-7257,80,0,,,1,0
20174075,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6613,-6976,80,0,,,1,0
20174076,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6781,-7222,80,0,,,1,0
20174077,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7228,-7890,80,0,,,1,0
20174078,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6760,-7047,80,0,,,1,0
20174079,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6626,-7156,80,0,,,1,0
20174080,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6755,-6904,80,0,,,1,0
20174081,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7549,-7691,80,0,,,1,0
20174082,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7213,-7722,80,0,,,1,0
20174083,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7369,-7651,80,0,,,1,0
20174084,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7392,-7802,80,0,,,1,0
20174085,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-6937,-6960,80,0,,,1,0
20174086,29195,150457,,1,1,1,1,0,0,0,1,1,0,0,-7364,-9390,80,0,,,1,0
20174087,20196,110458,,1,1,1,1,0,0,0,1,1,0,0,-5853,-6006,135,-135,,,1,0
20174088,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7696,-10160,80,0,,,1,0
20174089,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8440,-10058,80,0,,,1,0
20174090,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8452,-9782,80,0,,,1,0
20174091,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7485,-9928,80,0,,,1,0
20174092,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8858,-8691,80,0,,,1,0
20174093,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7694,-9966,80,0,,,1,0
20174094,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8577,-9933,80,0,,,1,0
20174095,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8309,-9898,80,0,,,1,0
20174096,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7499,-10120,80,0,,,1,0
20174097,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8893,-8509,80,0,,,1,0
20174098,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8654,-8759,80,0,,,1,0
20174099,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8697,-8574,80,0,,,1,0
20174100,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7179,-9424,80,0,,,1,0
20174101,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7109,-9227,80,0,,,1,0
20174102,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-9720,-8129,80,0,,,1,0
20174103,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8815,-7808,80,0,,,1,0
20174104,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-9512,-7994,80,0,,,1,0
20174105,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8593,-7685,80,0,,,1,0
20174106,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8617,-7865,80,0,,,1,0
20174107,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-9501,-8158,80,0,,,1,0
20174108,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8078,-7208,80,0,,,1,0
20174109,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-9713,-7955,80,0,,,1,0
20174110,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8757,-7639,80,0,,,1,0
20174111,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8038,-8685,80,0,,,1,0
20174112,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8017,-8879,80,0,,,1,0
20174113,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7820,-8914,80,0,,,1,0
20174114,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7853,-8726,80,0,,,1,0
20174115,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7303,-9255,80,0,,,1,0
20174116,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8055,-7026,80,0,,,1,0
20174117,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7879,-7067,80,0,,,1,0
20174118,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7893,-7257,80,0,,,1,0
20174119,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6613,-6976,80,0,,,1,0
20174120,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6781,-7222,80,0,,,1,0
20174121,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7228,-7890,80,0,,,1,0
20174122,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6760,-7047,80,0,,,1,0
20174123,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6626,-7156,80,0,,,1,0
20174124,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6755,-6904,80,0,,,1,0
20174125,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7549,-7691,80,0,,,1,0
20174126,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7213,-7722,80,0,,,1,0
20174127,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7369,-7651,80,0,,,1,0
20174128,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7392,-7802,80,0,,,1,0
20174129,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6937,-6960,80,0,,,1,0
20174130,20196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7364,-9390,80,0,,,1,0
20174131,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7696,-10160,80,0,,,1,0
20174132,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8440,-10058,80,0,,,1,0
20174133,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8452,-9782,80,0,,,1,0
20174134,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7485,-9928,80,0,,,1,0
20174135,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8858,-8691,80,0,,,1,0
20174136,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7694,-9966,80,0,,,1,0
20174137,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8577,-9933,80,0,,,1,0
20174138,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8309,-9898,80,0,,,1,0
20174139,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7499,-10120,80,0,,,1,0
20174140,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8893,-8509,80,0,,,1,0
20174141,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8654,-8759,80,0,,,1,0
20174142,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8697,-8574,80,0,,,1,0
20174143,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7179,-9424,80,0,,,1,0
20174144,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7109,-9227,80,0,,,1,0
20174145,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-9720,-8129,80,0,,,1,0
20174146,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8815,-7808,80,0,,,1,0
20174147,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-9512,-7994,80,0,,,1,0
20174148,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8593,-7685,80,0,,,1,0
20174149,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8617,-7865,80,0,,,1,0
20174150,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-9501,-8158,80,0,,,1,0
20174151,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8078,-7208,80,0,,,1,0
20174152,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-9713,-7955,80,0,,,1,0
20174153,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8757,-7639,80,0,,,1,0
20174154,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8038,-8685,80,0,,,1,0
20174155,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8017,-8879,80,0,,,1,0
20174156,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7820,-8914,80,0,,,1,0
20174157,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7853,-8726,80,0,,,1,0
20174158,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7303,-9255,80,0,,,1,0
20174159,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-8055,-7026,80,0,,,1,0
20174160,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7879,-7067,80,0,,,1,0
20174161,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7893,-7257,80,0,,,1,0
20174162,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6613,-6976,80,0,,,1,0
20174163,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6781,-7222,80,0,,,1,0
20174164,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7228,-7890,80,0,,,1,0
20174165,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6760,-7047,80,0,,,1,0
20174166,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6626,-7156,80,0,,,1,0
20174167,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6755,-6904,80,0,,,1,0
20174168,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7549,-7691,80,0,,,1,0
20174169,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7213,-7722,80,0,,,1,0
20174170,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7369,-7651,80,0,,,1,0
20174171,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7392,-7802,80,0,,,1,0
20174172,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-6937,-6960,80,0,,,1,0
20174173,29196,150458,,1,1,1,1,0,0,0,1,1,0,0,-7364,-9390,80,0,,,1,0
818012001,818012,81110002,,1,1,1,1,0,0,0,1,1,0,0,-5853,-6006,135,-135,,,1,0
818012002,818012,81110001,,1,1,1,1,0,0,0,1,1,0,0,-7696,-10160,80,0,,,1,0
