# monster_name_map.tsv - auto-generated by extract_monster_names.py
# schema: 7 / 1774530945
# source: Data/Balance/MonsterVarieties.datc64 in Folders/data/6D/balance.datc64
# generated: 2026-03-30T14:30:01Z
metadata/monsters/leagueincursionnew/smithy/vaalforgemanincursion	Coztic, the Forgehand
metadata/monsters/leagueincursionnew/synthfleshlab/experimentbladehands	Warrior Transcendent
metadata/monsters/leagueincursionnew/synthfleshlab/experimentstalker	Bladelash Transcendent
metadata/monsters/leagueincursionnew/synthfleshlab/vaalscientistincursion	Surgical Experimentalist
metadata/monsters/leagueincursionnew/thaumaturge/doryaniincursiontier1	Kulka, Vaal Thaumaturge
metadata/monsters/leagueincursionnew/thaumaturge/doryaniincursiontier2	Kulka, Vaal Thaumaturge
metadata/monsters/leagueincursionnew/thaumaturge/doryaniincursiontier3	Kulka, Vaal Thaumaturge
metadata/monsters/leagueincursionnew/thaumaturge/gorechargerexperiment	Experimental Boar
metadata/monsters/leagueincursionnew/thaumaturge/monkeyexperiment	Experimental Primate
metadata/monsters/leagueincursionnew/thaumaturge/plaguemorphexperiment1	Corrupted Corpse
metadata/monsters/leagueincursionnew/thaumaturge/plaguemorphexperiment2	Corrupted Corpse
metadata/monsters/leagueincursionnew/thaumaturge/plaguemorphexperiment3_	Corrupted Corpse
metadata/monsters/leagueincursionnew/thaumaturge/plaguemorphexperiment4	Corrupted Corpse
metadata/monsters/leagueincursionnew/thaumaturge/spittingsnakeexperiment	Experimental Cobra
metadata/monsters/leagueincursionnew/thaumaturge/vaalthaumaturgeclaws	Vaal Excoriator
metadata/monsters/leagueincursionnew/thaumaturge/vaalthaumaturgespear	Vaal Guard
metadata/monsters/leagueincursionnew/transcended/vaalhumanoidbladehandsincursion	Warrior Transcendent
metadata/monsters/leagueincursionnew/transcended/vaalhumanoidbowarmsincursion	Archer Transcendent
metadata/monsters/leagueincursionnew/transcended/vaalhumanoidbowincursion	Archer Transcendent
metadata/monsters/leagueincursionnew/transcended/vaalhumanoidcannonfireincursion	Cannon Transcendent
metadata/monsters/leagueincursionnew/transcended/vaalhumanoidcannonlightningincursion	Blasting Transcendent
metadata/monsters/leagueincursionnew/transcended/vaalhumanoidgoliathfistincursion	Goliath Transcendent
metadata/monsters/leagueincursionnew/transcended/vaalhumanoidstalkerincursion	Bladelash Transcendent
metadata/monsters/leagueincursionnew/transcended/vaalhumanoidswordshieldincursion	Fused Swordsman
metadata/monsters/leagueincursionnew/transcended/vaalpyramidhandsincursion	Brutal Transcendent
metadata/monsters/leagueincursionnew/transcended/vallhumanoidshieldlegsincursion	Shielded Transcendent
metadata/monsters/leagueincursionnew/vaalzealotsacrifice	Royal Acolyte
metadata/monsters/leagueincursionnew/viperlegionbarracks/quadrillacaged	Quadrilla
metadata/monsters/leagueincursionnew/viperlegionbarracks/quadrillaincursion	Quadrilla
metadata/monsters/leagueincursionnew/viperlegionnaire/viperlegionnairebowincursion	Viper Legionnaire
metadata/monsters/leagueincursionnew/viperlegionnaire/viperlegionnaireclawincursion	Viper Legionnaire
metadata/monsters/leagueincursionnew/viperlegionnaire/viperlegionnaireshieldincursion_	Viper Legionnaire
metadata/monsters/leagueincursionnew/viperlegionnaire/viperlegionnaireswordincursion	Viper Legionnaire
metadata/monsters/leagueincursionnew/viperlegionnaire/viperlegionnairetrainingbowincursion	Viper Legionnaire
metadata/monsters/leagueincursionnew/viperlegionnaire/viperlegionnairetrainingclawincursion_	Viper Legionnaire
metadata/monsters/leagueincursionnew/viperlegionnaire/viperlegionnairetrainingshieldincursion_	Viper Legionnaire
metadata/monsters/leagueincursionnew/viperlegionnaire/viperlegionnairetrainingswordincursion	Viper Legionnaire
metadata/monsters/leagueincursionnew/viperlegionnaires/viperlegionnairespymaster	Xalapa, Spy Master
metadata/monsters/leagueincursionnew/viperlegionnaires/viperlegionnairespymastertier2	Xalapa, Spy Master
metadata/monsters/leagueincursionnew/viperlegionnaires/viperlegionnairespymastertier3_	Xalapa, Spy Master
metadata/monsters/leagueritual/daemons/bloodburstdaemon	Daemon
metadata/monsters/leagueritual/daemons/bloodwave	Volatile Core
metadata/monsters/leagueritual/daemons/bloodwavedaemon	Daemon
metadata/monsters/leagueritual/daemons/corpsefissuredaemon	Daemon
metadata/monsters/leagueritual/daemons/creepingfogdaemon	Daemon
metadata/monsters/leagueritual/daemons/crimsonwolfdaemon	Daemon
metadata/monsters/leagueritual/daemons/orbitinginsectsdaemon	Daemon
metadata/monsters/leagueritual/daemons/proximitytoadldaemon_	Daemon
metadata/monsters/leagueritual/daemons/purplepustuledaemon	Daemon
metadata/monsters/leagueritual/daemons/rattornado	Creeping Fire
metadata/monsters/leagueritual/daemons/rattornadomovedaemon	Creeping Fire
metadata/monsters/leagueritual/daemons/toadportaldaemon	Daemon
metadata/monsters/leagueritual/daemons/treerootdaemon	Daemon
metadata/monsters/leagueritual/daemons/volatileplantsvolatile	Volatile Orchard
metadata/monsters/leagueritual/demonfaction/cavedweller_	Nameless Dweller
metadata/monsters/leagueritual/demonfaction/cavedwellerwildwood	Nameless Dweller
metadata/monsters/leagueritual/demonfaction/demonburrower	Nameless Burrower
metadata/monsters/leagueritual/demonfaction/demonburrowerwildwood	Nameless Burrower
metadata/monsters/leagueritual/demonfaction/demonhulk_	Nameless Hulk
metadata/monsters/leagueritual/demonfaction/demonhulkwildwood	Nameless Hulk
metadata/monsters/leagueritual/demonfaction/demonmonkey	Nameless Imp
metadata/monsters/leagueritual/demonfaction/demonrat	Nameless Vermin
metadata/monsters/leagueritual/demonfaction/demonratwildwood	Nameless Vermin
metadata/monsters/leagueritual/demonfaction/demonrhoa	Nameless Lurker
metadata/monsters/leagueritual/demonfaction/demonrhoawildwood	Nameless Lurker
metadata/monsters/leagueritual/demonfaction/primordialmonster3_	Nameless Horror
metadata/monsters/leagueritual/demonfaction/primordialmonster3wildwood	Nameless Horror
metadata/monsters/leagueritual/dryadfaction/druidicfallenstag	Forgotten Stag
metadata/monsters/leagueritual/dryadfaction/druidicfallenstagwildwood	Forgotten Stag
metadata/monsters/leagueritual/dryadfaction/fungalzombie/druidicfunguszombietree	Treant Foulspawn
metadata/monsters/leagueritual/dryadfaction/fungalzombie/druidicfunguszombietreehollow	Treant Foulspawn
metadata/monsters/leagueritual/dryadfaction/fungalzombie/druidicfunguszombietreehollowspectre	Treant Foulspawn
metadata/monsters/leagueritual/dryadfaction/fungalzombie/druidicfunguszombietreehollowwildwood	Treant Foulspawn
metadata/monsters/leagueritual/dryadfaction/hooksmonster/hooksmonster	Treant Hookhorror
metadata/monsters/leagueritual/dryadfaction/hooksmonster/hooksmonsterwildwood	Treant Hookhorror
metadata/monsters/leagueritual/dryadfaction/rootmonster/rootbehemoth	Treant Fungalreaver
metadata/monsters/leagueritual/dryadfaction/rootmonster/rootbehemothwildwood	Treant Fungalreaver
metadata/monsters/leagueritual/dryadfaction/rootmonster/twigmonstercasterritual2	Treant Mystic
metadata/monsters/leagueritual/dryadfaction/rootmonster/twigmonstercasterritual2wildwood	Treant Mystic
metadata/monsters/leagueritual/dryadfaction/rootmonster/twigmonstercasterritual_	Treant Sage
metadata/monsters/leagueritual/dryadfaction/rootmonster/twigmonstercasterritualwildwood	Treant Sage
metadata/monsters/leagueritual/dryadfaction/rootmonster/twigmonstermeleeritual_	Treant Spriggan
metadata/monsters/leagueritual/dryadfaction/rootmonster/twigmonstermeleeritualwildwood	Treant Spriggan
metadata/monsters/leagueritual/dryadfaction/splitmonster/splitmonster	Treant Splitbeast
metadata/monsters/leagueritual/dryadfaction/splitmonster/splitmonsterspectre	Treant Splitbeast
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictbigmale_	Cultist Brute
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictbigmalewildwood	Cultist Brute
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictfemalebow	Cultist Archer
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictfemalebowwildwood	Cultist Archer
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictfemaledaggerdagger	Cultist Daggerdancer
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictfemaledaggerdaggerwildwood	Cultist Daggerdancer
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictfemalestaff	Cultist Witch
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictfemalestaff_wildwood	Cultist Witch
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictmaleaxe	Cultist Warrior
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictmaleaxedagger	Cultist Warrior
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictmaleaxedaggerwildwood	Cultist Warrior
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictmaleaxeshield	Cultist Warrior
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictmaleaxeshieldwildwood	Cultist Warrior
metadata/monsters/leagueritual/humanoidfaction/crazedcannibalpicts/pictmaleaxewildwood	Cultist Warrior
metadata/monsters/leagueritual/humanoidfaction/pitifulfabrications/canopy/pitifulfabrication01	Skullslinger
metadata/monsters/leagueritual/humanoidfaction/pitifulfabrications/canopy/pitifulfabrication02	Ribrattle
metadata/monsters/leagueritual/ritualwispdaemon	Ritual Wisp
metadata/monsters/leagueultimatum/daemon/bindingchains1	Daemon
metadata/monsters/leagueultimatum/daemon/bindingchains2	Daemon
metadata/monsters/leagueultimatum/daemon/bloodfog	Daemon
metadata/monsters/leagueultimatum/daemon/expandingdonut1	Daemon
metadata/monsters/leagueultimatum/daemon/expandingdonut2	Daemon
metadata/monsters/leagueultimatum/daemon/rotatinglaserpyramid	Daemon
metadata/monsters/leagueultimatum/daemon/rotatinglaserpyramid2	Daemon
metadata/monsters/leagueultimatum/daemon/stormcallerrune	Daemon
metadata/monsters/leagueultimatum/daemon/stormcallerrunespawner1	Daemon
metadata/monsters/leagueultimatum/daemon/trackingslam	Daemon
metadata/monsters/leagueultimatum/daemon/trackingslam2	Daemon
metadata/monsters/leagueultimatum/daemon/ultimatumvolatile	Volatile Core
metadata/monsters/leagueultimatum/daemon/ultimatumvolatilerare	Volatile Core
metadata/monsters/leagueultimatum/daemon/volatileondeath	Daemon
metadata/monsters/leagueultimatum/omnitect/omnitect	Omnitect
metadata/monsters/leagueultimatum/omnitect/omnitect2	Omnitect
metadata/monsters/leagueultimatum/omnitect/omnitect3	Omnitect
metadata/monsters/leagueultimatum/revenant/revenant	Revenant
metadata/monsters/leagueultimatum/revenant/revenantrank2	Revenant
metadata/monsters/leagueultimatum/revenant/revenantrank3	Revenant
metadata/monsters/leagueultimatum/turrets/fireturret1	Turret
metadata/monsters/leagueultimatum/turrets/lightningturret1	Turret
metadata/monsters/leagueultimatum/turrets/lightningturret2	Turret
metadata/monsters/leagueultimatum/turrets/petrificationstatue1	Turret
metadata/monsters/leagueultimatum/turrets/petrificationstatue2	Turret
metadata/monsters/liquidelementals/liquidelementalblood	Blood Elemental
metadata/monsters/liquidelementals/liquidelementalbloodboss	[DNT-UNUSED] Liquid Elemental Blood
metadata/monsters/maggothusks/maggothusk	Sandscoured Dead
metadata/monsters/maggothusks/maggothuskstrongbox	Sandscoured Dead
metadata/monsters/maggothusks/maggothusktorso1__	Sandscoured Dead
metadata/monsters/maggothusks/maggothusktorso2	Sandscoured Dead
metadata/monsters/maggothusks/maggothusktorso3	Sandscoured Dead
metadata/monsters/maggothusks/maggothusktorso4	Sandscoured Dead
metadata/monsters/manowar/manowar	Man o' War
metadata/monsters/mantisrat/mantisrat	Mantis Rat
metadata/monsters/maracolyte/maracolyte	Mar Acolyte
metadata/monsters/maracolyte/maracolytesanctumtrial	Mar Acolyte
metadata/monsters/marakethguards/marakethguard02	Ardura Homeguard
metadata/monsters/marakethguards/marakethheroguard01___	Emal
metadata/monsters/marakethguards/marakethheroguard02	Tanim
metadata/monsters/marakethsamddjinn/sanddjinn	Kelari, the Tainted Sands
metadata/monsters/marakethsanctumtrial/boss/apparitionboss/orbitdaemon	Invisible
metadata/monsters/marakethsanctumtrial/boss/sentinelmaceboss__	Rafiq of the Frozen Spring
metadata/monsters/marakethsanctumtrial/boss/sentinelmacebossgothic	Sigbert of the Sullied Oath
metadata/monsters/marakethsanctumtrial/boss/sentinelmacebossgothicstandalone	Sigbert of the Sullied Oath
metadata/monsters/marakethsanctumtrial/boss/sentinelmacebossstandalone	Rafiq of the Frozen Spring
metadata/monsters/marakethsanctumtrial/boss/sentinels/coldstatuedaemon	Invisible
metadata/monsters/marakethsanctumtrial/boss/sentinels/firestatuedaemon	Invisible
metadata/monsters/marakethsanctumtrial/boss/sentinelunarmedboss__	Hadi of the Flaming River
metadata/monsters/marakethsanctumtrial/boss/sentinelunarmedbossgothic	Godwin of the Shattered Creed
metadata/monsters/marakethsanctumtrial/boss/sentinelunarmedbossgothicstandalone	Godwin of the Shattered Creed
metadata/monsters/marakethsanctumtrial/boss/sentinelunarmedbossstandalone	Hadi of the Flaming River
metadata/monsters/marakethsanctumtrial/boss/shakari/shakari_	Ashar, the Sand Mother
metadata/monsters/marakethsanctumtrial/boss/shakari/shakariduo	Akthi, the Final Sting
metadata/monsters/marakethsanctumtrial/boss/shakari/shakarimap_	Karash, The Dune Dweller
metadata/monsters/marakethsanctumtrial/boss/shakari/shakaristandalone	Karash, The Dune Dweller
metadata/monsters/marakethsanctumtrial/hazards/bullethellturret	Daemon
metadata/monsters/marakethsanctumtrial/hazards/groundspike	Daemon
metadata/monsters/marakethsanctumtrial/hazards/lasercrossbeamturret	Daemon
metadata/monsters/marakethsanctumtrial/hazards/portalritualcaster	Desiccated Lich Summoner
metadata/monsters/marakethsanctumtrial/hazards/pressureplate_dartlauncher	Daemon
metadata/monsters/marakethsanctumtrial/hazards/pressureplate_poisongas	Daemon
metadata/monsters/marakethsanctumtrial/hazards/projectileportal	Daemon
metadata/monsters/marakethsanctumtrial/hazards/proxmine	Daemon
metadata/monsters/marakethsanctumtrial/hazards/quicksandpit	Daemon
metadata/monsters/marakethsanctumtrial/hazards/timerewindtrap	Daemon
metadata/monsters/marakethtimedjinn/firedjinn	Ruzhan, the Blazing Sword
metadata/monsters/marakethwaterdjinn/waterdjinn	Navira, the Last Mirage
metadata/monsters/mastodonboss/mastodonboss	Ekbab, Ancient Steed
metadata/monsters/mastodonboss/mastodonbossmap	The Bone Colossus
metadata/monsters/mastodonboss/mastodonbossstandalone	The Bone Colossus
metadata/monsters/mercenary/infected/infectedmercenaryaxe__	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenaryaxeaxe	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenaryaxeaxeexecutionerminion	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenaryaxeaxeexecutionerminionstandalone	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenaryaxeincin	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenaryaxeshieldexecutionerminion	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenaryaxeshieldexecutionerminion_standalone	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenarycrossbow	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenarycrossbowexecutionerminion	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenarycrossbowexecutionerminionstandalone	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenarycrossbowincin	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenarymaulincin	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenarysword	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenaryswordsword_	Decrepit Mercenary
metadata/monsters/mercenary/infected/infectedmercenaryswordtorchincin	Decrepit Mercenary
metadata/monsters/metademoncaster	Demon Magus
metadata/monsters/minebat/minebatdesertcave	Vesper Bat
metadata/monsters/minebat/minebatdesertcavenoemerge	Vesper Bat
metadata/monsters/minebat/minebatdesertcavesanctumtrial_	Vesper Bat
metadata/monsters/minebat/minebatdesertcavesanctumtrial_noemerge	Vesper Bat
metadata/monsters/mirage/duelistfourmirage	Mirage
metadata/monsters/mirage/duelistreplicateclone	Clone
metadata/monsters/mirage/hydraplayer	[DNT-UNUSED] Scaled Abomination
metadata/monsters/mirage/marauderfourmirage	Mirage
metadata/monsters/mirage/marauderreplicateclone	Clone
metadata/monsters/mirage/rangerfourmirage	Mirage
metadata/monsters/mirage/rangerreplicateclone	Clone
metadata/monsters/mirage/shadowfourmirage	Mirage
metadata/monsters/mirage/shadowreplicateclone	Clone
metadata/monsters/mirage/templarfourmirage	Mirage
metadata/monsters/mirage/templarreplicateclone	Clone
metadata/monsters/mirage/witchfourmirage	Mirage
metadata/monsters/mirage/witchreplicateclone	Clone
metadata/monsters/miragewarrior/miragewarriorduelist	Mirage Saviour
metadata/monsters/miragewarrior/miragewarriormarauder	Mirage Saviour
metadata/monsters/miragewarrior/miragewarriorranger	Mirage Saviour
metadata/monsters/miragewarrior/miragewarriorshadow	Mirage Saviour
metadata/monsters/miragewarrior/miragewarriortemplar	Mirage Saviour
metadata/monsters/miragewarrior/miragewarriorwitch	Mirage Saviour
metadata/monsters/monkeys/bramble/bramblemonkey1	Bramble Ape
metadata/monsters/monkeys/monkeyjungle	Feral Primate
metadata/monsters/monkeys/monkeyjunglepale	Feral Primate
metadata/monsters/monkeys/monkeyjungletamed	Feral Primate
metadata/monsters/monkeys/monkeyjungletamedbossspectator	Feral Primate
metadata/monsters/monstermod/livingcrystals	Living Crystal
metadata/monsters/monstermod/revivingminions	Daemon
metadata/monsters/monstermod/revivingminions2	Daemon
metadata/monsters/monstermods/abyssalcrystalwaller	Daemon
metadata/monsters/monstermods/corpseexploder	Daemon
metadata/monsters/monstermods/elementalwaller1	Daemon
metadata/monsters/monstermods/flamewaller	Daemon
metadata/monsters/monstermods/glacialprison	Daemon
metadata/monsters/monstermods/groundondeath/burninggrounddaemon	Daemon
metadata/monsters/monstermods/groundondeath/burninggrounddaemonparent	Daemon
metadata/monsters/monstermods/groundondeath/coldsnapgrounddaemon	Daemon
metadata/monsters/monstermods/groundondeath/coldsnapgrounddaemonparent	Daemon
metadata/monsters/monstermods/groundondeath/player/burninggrounddaemonparent_	Daemon
metadata/monsters/monstermods/groundondeath/player/coldsnapgrounddaemonparent	Daemon
metadata/monsters/monstermods/groundondeath/player/shockedgrounddaemonparent	Daemon
metadata/monsters/monstermods/groundondeath/shockedgrounddaemon	Daemon
metadata/monsters/monstermods/groundondeath/shockedgrounddaemonparent	Daemon
metadata/monsters/monstermods/healingnova	Daemon
metadata/monsters/monstermods/leagueabyss/abyssalrunesspawner	Daemon
metadata/monsters/monstermods/leagueabyss/apparitionbeamcaster	Abyssal Apparition
metadata/monsters/monstermods/leagueabyss/apparitionmirage	Lich Apparition
metadata/monsters/monstermods/leagueabyss/apparitionmiragespawner	Daemon
metadata/monsters/monstermods/leagueabyss/beamcasterspawner	Daemon
metadata/monsters/monstermods/leagueabyss/blackbloodrune	Blackblood Rune
metadata/monsters/monstermods/leagueabyss/delayedmeteor	Daemon
metadata/monsters/monstermods/leagueabyss/geyserspawner	Daemon
metadata/monsters/monstermods/leagueabyss/kurgalsgasp	Daemon
metadata/monsters/monstermods/leagueabyss/leechaura	Daemon
metadata/monsters/monstermods/leagueabyss/lightlessrune	Lightless Rune
metadata/monsters/monstermods/leagueabyss/lightlesswells	Daemon
metadata/monsters/monstermods/leagueabyss/manasiphoner	Daemon
metadata/monsters/monstermods/leagueabyss/pitrune_	Pit Rune
metadata/monsters/monstermods/leagueabyss/pitsplitting	Daemon
metadata/monsters/monstermods/leagueabyss/player/abyssalrunesspawner	Daemon
metadata/monsters/monstermods/leagueabyss/player/apparitionbeamcaster	Abyssal Apparition
metadata/monsters/monstermods/leagueabyss/player/beamcasterspawner	Daemon
metadata/monsters/monstermods/leagueabyss/player/blackbloodrune	Blackblood Rune
metadata/monsters/monstermods/leagueabyss/player/delayedmeteor	Daemon
metadata/monsters/monstermods/leagueabyss/player/geyserspawner	Daemon
metadata/monsters/monstermods/leagueabyss/player/immuneaura	Daemon
metadata/monsters/monstermods/leagueabyss/player/kurgalsgasp	Daemon
metadata/monsters/monstermods/leagueabyss/player/lightlessrune	Lightless Rune
metadata/monsters/monstermods/leagueabyss/player/manasiphoner	Daemon
metadata/monsters/monstermods/leagueabyss/player/pitrune	Pit Rune
metadata/monsters/monstermods/leagueabyss/player/pustulegroundspawner	Daemon
metadata/monsters/monstermods/leagueabyss/player/shadewalker	Daemon
metadata/monsters/monstermods/leagueabyss/player/soulcanospawner	Daemon
metadata/monsters/monstermods/leagueabyss/player/volatilerocks	Daemon
metadata/monsters/monstermods/leagueabyss/player/volatilerocksvolatile	Volatile Rock
metadata/monsters/monstermods/leagueabyss/pustulegroundspawner	Daemon
metadata/monsters/monstermods/leagueabyss/shadewalker	Daemon
metadata/monsters/monstermods/leagueabyss/soulcanospawner	Daemon
metadata/monsters/monstermods/leagueabyss/volatilerocks	Daemon
metadata/monsters/monstermods/leagueabyss/volatilerocksvolatile	Volatile Rock
metadata/monsters/monstermods/lightningstorms	Daemon
metadata/monsters/monstermods/magmabarrier	Daemon
metadata/monsters/monstermods/manasiphoner	Daemon
metadata/monsters/monstermods/manasiphoner2	Daemon
metadata/monsters/monstermods/ondeathcoldexplosion_	Daemon
metadata/monsters/monstermods/ondeathcoldexplosionparent	Daemon
metadata/monsters/monstermods/ondeathfireexplosion	Daemon
metadata/monsters/monstermods/ondeathfireexplosionparent	Daemon
metadata/monsters/monstermods/ondeathlightningexplosion	Daemon
metadata/monsters/monstermods/ondeathlightningexplosionparent	Daemon
metadata/monsters/monstermods/periodicallyimmuneminions	Daemon
metadata/monsters/monstermods/periodicallyimmuneminions2	Daemon
metadata/monsters/monstermods/periodicenrage	Daemon
metadata/monsters/monstermods/periodicenrage2	Daemon
metadata/monsters/monstermods/player/abyssalcrystalwaller	Daemon
metadata/monsters/monstermods/player/corpseexploder	Daemon
metadata/monsters/monstermods/player/elementalwaller1	Daemon
metadata/monsters/monstermods/player/flamewaller	Daemon
metadata/monsters/monstermods/player/flaskremovalaura1	Daemon
metadata/monsters/monstermods/player/glacialprison	Daemon
metadata/monsters/monstermods/player/healingnova	Daemon
metadata/monsters/monstermods/player/hinderaura1	Daemon
metadata/monsters/monstermods/player/lightningstorms	Daemon
metadata/monsters/monstermods/player/magmabarrier	Daemon
metadata/monsters/monstermods/player/manasiphoner	Daemon
metadata/monsters/monstermods/player/manasiphoner2	Daemon
metadata/monsters/monstermods/player/ondeathcoldexplosionparent	Daemon
metadata/monsters/monstermods/player/ondeathfireexplosionparent	Daemon
metadata/monsters/monstermods/player/ondeathlightningexplosionparent	Daemon
metadata/monsters/monstermods/player/periodicallyimmuneminions	Daemon
metadata/monsters/monstermods/player/periodicallyimmuneminions2	Daemon
metadata/monsters/monstermods/player/periodicenrage	Daemon
metadata/monsters/monstermods/player/periodicenrage2	Daemon
metadata/monsters/monstermods/player/periodicenrageminion2	Daemon
metadata/monsters/monstermods/player/preventrecoveryaura	Daemon
metadata/monsters/monstermods/player/proximaltangibility	Daemon
metadata/monsters/monstermods/player/volatileplants	Daemon
metadata/monsters/monstermods/player/volatileplants2	Daemon
metadata/monsters/monstermods/player/volatileplantsvolatile1	Volatile Orchard
metadata/monsters/monstermods/player/volatileplantsvolatile2	Volatile Orchard
metadata/monsters/monstermods/player/volatilerocks	Daemon
metadata/monsters/monstermods/player/volatilerocks2____	Daemon
metadata/monsters/monstermods/player/volatilerocksvolatile	Volatile Rock
metadata/monsters/monstermods/player/volatilerocksvolatile2	Volatile Rock
metadata/monsters/monstermods/proximaltangibility	Daemon
metadata/monsters/monstermods/shroudwalker/player/shroudwalker	Daemon
metadata/monsters/monstermods/shroudwalker/player/shroudwalker2	Daemon
metadata/monsters/monstermods/shroudwalker/shroudwalker	Daemon
metadata/monsters/monstermods/shroudwalker/shroudwalker2	Daemon
metadata/monsters/monstermods/volatileplants	Daemon
metadata/monsters/monstermods/volatileplants2	Daemon
metadata/monsters/monstermods/volatileplantsvolatile	Volatile Orchard
metadata/monsters/monstermods/volatileplantsvolatile2	Volatile Orchard
metadata/monsters/monstermods/volatilerocks	Daemon
metadata/monsters/monstermods/volatilerocks2	Daemon
metadata/monsters/monstermods/volatilerocksvolatile	Volatile Rock
metadata/monsters/monstermods/volatilerocksvolatile2	Volatile Rock
metadata/monsters/monsters/corpsebeetleplayersummoned	Corpse Beetle
metadata/monsters/monsters/livinglightningplayersummoned	Living Lightning
metadata/monsters/morayclanmonster/morayclan	Moray Clan
metadata/monsters/mtx/bramblebash/brambleburrower	Bramble Burrower
metadata/monsters/mtxwasp/mtxwasp	Wasp
metadata/monsters/mudburrower/brambleburrower	Bramble Burrower
metadata/monsters/mudburrower/devourerduo/devourerbossduohead	Anundr, the Sandworm
metadata/monsters/mudburrower/mudburrowerbodydaemon	Daemon
metadata/monsters/mudburrower/mudburrowerheadboss	The Devourer
metadata/monsters/mudburrower/mudburrowerheadbossmap2__	Gorian, the Moving Earth
metadata/monsters/mudburrower/mudburrowerheadbossmap_	Gorian, the Moving Earth
metadata/monsters/mudburrower/mudburrowerheadbossmap_clone_	Gorian, the Moving Earth
metadata/monsters/mudburrower/mudburrowerheadbossstandalone	Gorian, the Moving Earth
metadata/monsters/mudburrower/mudburrowerheadtrap	The Devourer
metadata/monsters/mudburrower/mudburrowerheadtrap2	The Devourer
metadata/monsters/mudburrower/mudburrowertailboss_	The Devourer
metadata/monsters/mudburrower/spiresburrower	Spire Burrower
metadata/monsters/mudburrower/spiresburrowersanctumtrial	Spire Burrower
metadata/monsters/mudgolem/marshbruiser	Swamp Golem
metadata/monsters/mudgolem/mudgolem	Mud Simulacrum
metadata/monsters/mudgolem/mudgolemwet1	Mud Simulacrum
metadata/monsters/mudgolem/mudgolemwetemerge1	Mud Simulacrum
metadata/monsters/mudgolem/mudgolemwetencased1	Mud Simulacrum
metadata/monsters/mudgolem/sandgolem	Living Sand
metadata/monsters/mudgolem/sandgolemhidden__	Living Sand
metadata/monsters/mudgolem/sandgolemstrongbox	Living Sand
metadata/monsters/mundanemagi/censer/mundanemagicenser	Censer
metadata/monsters/mundanemagi/censer/mundanemagicensersanctum	Censer
metadata/monsters/mundanemagi/mundanemagi	Risen Magi
metadata/monsters/mundanemagi/mundanemagisanctumtrial_	Risen Magi
metadata/monsters/mundanemagi/mundanemagisanctumtrialtime_	Risen Magi
metadata/monsters/mushroomfungus/mushroomfungus	[DNT-UNUSED] Mushroom Fungus
metadata/monsters/mushroomfungus/mushroomfunguspurple	The Noxious Behemoth
metadata/monsters/mushroomfungus/mushroomvolatile	Volatile Orchard
metadata/monsters/mutewind/mutewindbanditexecutioner	Faridun Butcher
metadata/monsters/mutewind/mutewindboy	Faridun Neophyte
metadata/monsters/mutewind/mutewindboycorroded	Faridun Neophyte
metadata/monsters/mutewind/mutewindboygrim	Faridun Neophyte
metadata/monsters/mutewind/mutewindgirl	Faridun Fledgling
metadata/monsters/mutewind/mutewindgirlcorroded_	Faridun Fledgling
metadata/monsters/mutewind/mutewindgirlgrim_	Faridun Fledgling
metadata/monsters/mutewind/mutewindman2hspear	Faridun Spearman
metadata/monsters/mutewind/mutewindman2hspearcorroded	Faridun Spearman
metadata/monsters/mutewind/mutewindman2hspearcorrodedpatrol	Faridun Spearman
metadata/monsters/mutewind/mutewindman2hspeargrim	Faridun Spearman
metadata/monsters/mutewind/mutewindmandualsword	Faridun Swordsman
metadata/monsters/mutewind/mutewindmandualswordcorroded_	Faridun Swordsman
